lesson_id,lesson_number,lesson_title,source_file,item_type,field,status,value,detail
boya-intermediate-i-lesson-06,6,挑战,work/boya-intermediate/extractions/structured-lesson-06.json,file_check,audio_decode_pass,recorded,12/12,
boya-intermediate-i-lesson-06,6,挑战,work/boya-intermediate/extractions/structured-lesson-06.json,file_check,audio_total_duration_seconds,recorded,1182.748,
boya-intermediate-i-lesson-06,6,挑战,work/boya-intermediate/extractions/structured-lesson-06.json,file_check,page_render_dpi,recorded,200,
boya-intermediate-i-lesson-06,6,挑战,work/boya-intermediate/extractions/structured-lesson-06.json,file_check,qr_payload_decoded,recorded,not_rechecked_in_this_checkpoint,
boya-intermediate-i-lesson-06,6,挑战,work/boya-intermediate/extractions/structured-lesson-06.json,answer_policy,answer_policy,recorded,,只记录教材印出的题干、示例、空格和答案状态。教材没有提供完整答案的听力题、判断题、选择题、开放题和句式练习不自行补写唯一答案。
boya-intermediate-i-lesson-06,6,挑战,work/boya-intermediate/extractions/structured-lesson-06.json,uncertainty,ocr_text_fidelity,pending_review,,17份OCR已 materialize；页面图像优先，未宣称逐字无误。
boya-intermediate-i-lesson-06,6,挑战,work/boya-intermediate/extractions/structured-lesson-06.json,uncertainty,vocabulary_item_25,visually_confirmed,,教材P80／PDF P91页面图已确认第25项印刷为“宿 xiǔ”；词项语义及是否为原书疑误仍待人工审核。
boya-intermediate-i-lesson-06,6,挑战,work/boya-intermediate/extractions/structured-lesson-06.json,uncertainty,audio_content,confirmed_by_user,,Adam已确认12段音档正确；12个MP3存在、时长和ffmpeg解码已验证；本包不生成逐字转写，代理未进行语义听核。
boya-intermediate-i-lesson-06,6,挑战,work/boya-intermediate/extractions/structured-lesson-06.json,uncertainty,answers,pending_review,,教材未提供完整答案；本包不编造唯一答案。
boya-intermediate-i-lesson-06,6,挑战,work/boya-intermediate/extractions/structured-lesson-06.json,uncertainty,translation,not_started,,来源审阅阶段不制作越南文翻译。
boya-intermediate-i-lesson-07,7,我的同事,work/boya-intermediate/extractions/structured-lesson-07.json,source_qa,status,pending QA,,
boya-intermediate-i-lesson-07,7,我的同事,work/boya-intermediate/extractions/structured-lesson-07.json,answer_policy,answer_policy,recorded,,"{""status"":""no_answer_key_in_source_review"",""open_items"":""教材未提供的开放题、填空、判断、选择与听力题不补写标准答案；待教师审核或课堂听辨。"",""audio_policy"":""本阶段只验证文件存在、时长、SHA-256 与 ffmpeg 解码；未完成语义听辨，不把音频答案写入资料。""}"
boya-intermediate-i-lesson-07,7,我的同事,work/boya-intermediate/extractions/structured-lesson-07.json,uncertainty,,pending_review,,"OCR contains character, punctuation and pinyin errors; page images are the authority for later source approval."
boya-intermediate-i-lesson-07,7,我的同事,work/boya-intermediate/extractions/structured-lesson-07.json,uncertainty,,pending_review,,Page 116／教材P105已单独打开并检查页面图；全文逐字复核仍为pending_review。
boya-intermediate-i-lesson-07,7,我的同事,work/boya-intermediate/extractions/structured-lesson-07.json,uncertainty,,pending_review,,教材P105／PDF P116页面图已确认“小道儿消息”的拼音为xiǎodàor xiāoxi。
boya-intermediate-i-lesson-07,7,我的同事,work/boya-intermediate/extractions/structured-lesson-07.json,uncertainty,,pending_review,,第110页读后回答第3题印刷为“谦辞”，但上下文主题为“敬辞”；保留原题，待教师决定是否为教材印刷问题。
boya-intermediate-i-lesson-07,7,我的同事,work/boya-intermediate/extractions/structured-lesson-07.json,uncertainty,,pending_review,,听力内容、填空答案、判断答案与选择答案尚未完成语义听辨。
boya-intermediate-i-lesson-08,8,学汉语的苦恼,work/boya-intermediate/extractions/structured-lesson-08.json,source_qa,status,pending,,PDF页面图像、OCR、教材索引和文件级音频检查
boya-intermediate-i-lesson-08,8,学汉语的苦恼,work/boya-intermediate/extractions/structured-lesson-08.json,verified_category,lesson_boundary,verified,,
boya-intermediate-i-lesson-08,8,学汉语的苦恼,work/boya-intermediate/extractions/structured-lesson-08.json,verified_category,page_mapping,verified,,
boya-intermediate-i-lesson-08,8,学汉语的苦恼,work/boya-intermediate/extractions/structured-lesson-08.json,verified_category,section_inventory,verified,,
boya-intermediate-i-lesson-08,8,学汉语的苦恼,work/boya-intermediate/extractions/structured-lesson-08.json,verified_category,vocabulary_first_pass,verified,,
boya-intermediate-i-lesson-08,8,学汉语的苦恼,work/boya-intermediate/extractions/structured-lesson-08.json,verified_category,printed_exercise_inventory,verified,,
boya-intermediate-i-lesson-08,8,学汉语的苦恼,work/boya-intermediate/extractions/structured-lesson-08.json,verified_category,audio_file_inventory,verified,,
boya-intermediate-i-lesson-08,8,学汉语的苦恼,work/boya-intermediate/extractions/structured-lesson-08.json,verified_category,audio_decode,verified,,
boya-intermediate-i-lesson-08,8,学汉语的苦恼,work/boya-intermediate/extractions/structured-lesson-08.json,unresolved_item,,unresolved,,词语、拼音、标点和阅读文本需逐页以页面图像复核
boya-intermediate-i-lesson-08,8,学汉语的苦恼,work/boya-intermediate/extractions/structured-lesson-08.json,unresolved_item,,unresolved,,Adam已确认11段音档正确；本包不生成逐字转写，代理未进行语义听核
boya-intermediate-i-lesson-08,8,学汉语的苦恼,work/boya-intermediate/extractions/structured-lesson-08.json,unresolved_item,,unresolved,,教材未提供完整答案，开放题不生成唯一答案
boya-intermediate-i-lesson-08,8,学汉语的苦恼,work/boya-intermediate/extractions/structured-lesson-08.json,unresolved_item,,unresolved,,等待Adam来源批准
boya-intermediate-i-lesson-08,8,学汉语的苦恼,work/boya-intermediate/extractions/structured-lesson-08.json,file_check,pdf_pages,recorded,148,
boya-intermediate-i-lesson-08,8,学汉语的苦恼,work/boya-intermediate/extractions/structured-lesson-08.json,file_check,review_pdf_pages,recorded,16,
boya-intermediate-i-lesson-08,8,学汉语的苦恼,work/boya-intermediate/extractions/structured-lesson-08.json,file_check,ocr_pages_present,recorded,16,
boya-intermediate-i-lesson-08,8,学汉语的苦恼,work/boya-intermediate/extractions/structured-lesson-08.json,file_check,page_images_present,recorded,16,
boya-intermediate-i-lesson-08,8,学汉语的苦恼,work/boya-intermediate/extractions/structured-lesson-08.json,file_check,audio_files_present,recorded,11,
boya-intermediate-i-lesson-08,8,学汉语的苦恼,work/boya-intermediate/extractions/structured-lesson-08.json,file_check,audio_decode_pass,recorded,11/11,
boya-intermediate-i-lesson-08,8,学汉语的苦恼,work/boya-intermediate/extractions/structured-lesson-08.json,file_check,audio_total_duration_seconds,recorded,1272.528941,
boya-intermediate-i-lesson-08,8,学汉语的苦恼,work/boya-intermediate/extractions/structured-lesson-08.json,file_check,qr_payload_decoded,recorded,True,
boya-intermediate-i-lesson-08,8,学汉语的苦恼,work/boya-intermediate/extractions/structured-lesson-08.json,answer_policy,answer_policy,recorded,,只记录教材印出的题干、阅读内容和答案状态；教材未提供的答案不自行补写唯一标准答案。
boya-intermediate-i-lesson-08,8,学汉语的苦恼,work/boya-intermediate/extractions/structured-lesson-08.json,uncertainty,full_text_fidelity,confirmed_by_user,,OCR存在错字、丢失声调和标点差异，页面图像为最终依据。
boya-intermediate-i-lesson-08,8,学汉语的苦恼,work/boya-intermediate/extractions/structured-lesson-08.json,uncertainty,audio_content,pending_review,,Adam已确认11段音档正确；11个MP3均存在且可解码；本包不生成逐字转写，代理未进行语义听核。
boya-intermediate-i-lesson-08,8,学汉语的苦恼,work/boya-intermediate/extractions/structured-lesson-08.json,uncertainty,dialogue_transcripts,pending_review,,听对话类内容只有题目和音频编号，未把题目反推为对话全文。
boya-intermediate-i-lesson-08,8,学汉语的苦恼,work/boya-intermediate/extractions/structured-lesson-08.json,uncertainty,answers,not_provided_in_source,,扫描教材未提供完整答案，不生成标准答案。
boya-intermediate-i-lesson-08,8,学汉语的苦恼,work/boya-intermediate/extractions/structured-lesson-08.json,uncertainty,translation,not_started,,来源批准前不进行翻译或教学重组。
