textbook_id,volume,lesson_id,lesson_number,lesson_title,item_order,word_raw_ocr,word,pinyin_raw_ocr,pinyin,part_of_speech_raw,part_of_speech,meaning_en_source,meaning_vi,meaning_vi_status,repeated_mark,source_section,source_pdf_page,source_printed_page,source_status,source_notes,vocabulary_key
boya-elementary-i,初级起步篇 I,lesson-13,13,你打算买什么样子,1,打算*,打算,ddsuan,ddsuan,,,to plan to,dự định,translated_subagent_draft,*,lesson_vocab,109,13,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:打算:ddsuan
boya-elementary-i,初级起步篇 I,lesson-13,13,你打算买什么样子,2,样子,样子,yangzi,yangzi,,,appearance; shape,dáng vẻ; kiểu dáng,translated_subagent_draft,,lesson_vocab,109,13,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:样子:yangzi
boya-elementary-i,初级起步篇 I,lesson-13,13,你打算买什么样子,3,白*,白,bai,bai,形,形,white,trợ từ chỉ quan hệ sở hữu,translated_subagent_draft,*,lesson_vocab,109,13,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:白:bai
boya-elementary-i,初级起步篇 I,lesson-13,13,你打算买什么样子,4,红,红,hong,hong,形,形,red,đỏ,translated_subagent_draft,,lesson_vocab,109,13,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:红:hong
boya-elementary-i,初级起步篇 I,lesson-13,13,你打算买什么样子,5,黑*,黑,hei,hei,,,black,đen,translated_subagent_draft,*,lesson_vocab,109,13,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:黑:hei
boya-elementary-i,初级起步篇 I,lesson-13,13,你打算买什么样子,6,蓝*,蓝,lan,lan,形,形,blue,xanh lam,translated_subagent_draft,*,lesson_vocab,109,13,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:蓝:lan
boya-elementary-i,初级起步篇 I,lesson-13,13,你打算买什么样子,7,颜色＊,颜色,yanse,yanse,名,名,color,màu sắc,translated_subagent_draft,,lesson_vocab,109,13,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:颜色:yanse
boya-elementary-i,初级起步篇 I,lesson-13,13,你打算买什么样子,8,便宜*,便宜,pianyi,pianyi,形,形,cheap,rẻ,translated_subagent_draft,*,lesson_vocab,109,13,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:便宜:pianyi
boya-elementary-i,初级起步篇 I,lesson-13,13,你打算买什么样子,9,贵*,贵,gui,guì,形,形,expensive,đắt,translated_subagent_draft,*,lesson_vocab,109,13,appendix_matched_ocr_occurrence_needs_translation_review,拼音 OCR 修为 guì,boya-elementary-i:贵:gui
boya-elementary-i,初级起步篇 I,lesson-13,13,你打算买什么样子,10,10. 挺*,挺,ting,ting,,,very,khá; rất,translated_subagent_draft,*,lesson_vocab,109,13,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:挺:ting
boya-elementary-i,初级起步篇 I,lesson-13,13,你打算买什么样子,11,11. 新*,新,xin,xin,形,形,new,mới,translated_subagent_draft,*,lesson_vocab,109,13,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:新:xin
boya-elementary-i,初级起步篇 I,lesson-13,13,你打算买什么样子,12,质量*,质量,zhiliang,zhiliang,名,名,quality,chất lượng,translated_subagent_draft,*,lesson_vocab,109,13,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:质量:zhiliang
boya-elementary-i,初级起步篇 I,lesson-13,13,你打算买什么样子,13,衣服*,衣服,yitu,yifu,名,名,clothes,quần áo,translated_subagent_draft,*,lesson_vocab,109,13,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:衣服:yifu
boya-elementary-i,初级起步篇 I,lesson-13,13,你打算买什么样子,14,狗*,狗,gou,gou,名,名,dog,chó,translated_subagent_draft,*,lesson_vocab,109,13,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:狗:gou
boya-elementary-i,初级起步篇 I,lesson-13,13,你打算买什么样子,15,要是,要是,yaoshi,yaoshi,连,连,if,nếu mà,translated_subagent_draft,,lesson_vocab,109,13,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:要是:yaoshi
boya-elementary-i,初级起步篇 I,lesson-13,13,你打算买什么样子,16,种＊,种,zhong,zhong,量,量,kind,loại; giống,translated_subagent_draft,,lesson_vocab,109,13,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:种:zhong
boya-elementary-i,初级起步篇 I,lesson-13,13,你打算买什么样子,17,不过*,不过,buguo,buguo,连,连,but; however,nhưng; tuy nhiên,translated_subagent_draft,*,lesson_vocab,109,13,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:不过:buguo
boya-elementary-i,初级起步篇 I,lesson-13,13,你打算买什么样子,18,件*,件,Jian,jian,量,量,measure word （for pieces of clothing..）,chiếc; bộ (lượng từ quần áo),translated_subagent_draft,*,lesson_vocab,109,13,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:件:jian
boya-elementary-i,初级起步篇 I,lesson-13,13,你打算买什么样子,19,：只,只,zhi,Zhi,量,量,measure word,con; chiếc (lượng từ),translated_subagent_draft,,lesson_vocab,110,13,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:只:zhi
boya-elementary-i,初级起步篇 I,lesson-13,13,你打算买什么样子,20,屏幕,屏幕,pingmu,pingmi,名,名,screen,màn hình,translated_subagent_draft,,lesson_vocab,110,13,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:屏幕:pingmi
boya-elementary-i,初级起步篇 I,lesson-13,13,你打算买什么样子,21,找*,找,zhdo,zhdo,动,动,to look for,tìm,translated_subagent_draft,*,lesson_vocab,110,13,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:找:zhdo
boya-elementary-i,初级起步篇 I,lesson-13,13,你打算买什么样子,22,有点儿*,有点儿,youdianr,youdianr,,,a litte; a bit,hơi; có một chút,translated_subagent_draft,*,lesson_vocab,110,13,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:有点儿:youdianr
boya-elementary-i,初级起步篇 I,lesson-13,13,你打算买什么样子,23,一点儿*,一点儿,yidianr,yididnr,数量,数量,a litte bit,một chút,translated_subagent_draft,*,lesson_vocab,110,13,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:一点儿:yididnr
boya-elementary-i,初级起步篇 I,lesson-13,13,你打算买什么样子,24,还可以*,还可以,hai keyi,hai keyi,,,so-sO;Okay; passable,cũng được; tạm ổn,translated_subagent_draft,*,lesson_vocab,110,13,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:还可以:haikeyi
boya-elementary-i,初级起步篇 I,lesson-13,13,你打算买什么样子,25,近,近,jin,jin,形,形,near,gần,translated_subagent_draft,,lesson_vocab,110,13,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:近:jin
boya-elementary-i,初级起步篇 I,lesson-13,13,你打算买什么样子,26,难*,难,nan,nan,形,形,difficult,khó,translated_subagent_draft,*,lesson_vocab,110,13,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:难:nan
boya-elementary-i,初级起步篇 I,lesson-14,14,祝你生日快乐,1,祝*,祝,zhu,zhu,,,to wish,chúc,translated_subagent_draft,*,lesson_vocab,120,14,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:祝:zhu
boya-elementary-i,初级起步篇 I,lesson-14,14,祝你生日快乐,2,快乐*,快乐,kudile,kudile,形,形,happy,vui vẻ,translated_subagent_draft,*,lesson_vocab,120,14,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:快乐:kudile
boya-elementary-i,初级起步篇 I,lesson-14,14,祝你生日快乐,3,先*,先,xIan,xian,,,first,trước; trước hết,translated_subagent_draft,*,lesson_vocab,120,14,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:先:xian
boya-elementary-i,初级起步篇 I,lesson-14,14,祝你生日快乐,4,花儿*,花儿,huar,huar,名,名,flower,hoa,translated_subagent_draft,*,lesson_vocab,120,14,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:花儿:huar
boya-elementary-i,初级起步篇 I,lesson-14,14,祝你生日快乐,5,礼物*,礼物,Tiwi,Iiwu,名,名,gift,quà,translated_subagent_draft,*,lesson_vocab,120,14,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:礼物:iiwu
boya-elementary-i,初级起步篇 I,lesson-14,14,祝你生日快乐,6,最近,最近,zuijin,zuijin,名,名,recently,gần đây,translated_subagent_draft,,lesson_vocab,120,14,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:最近:zuijin
boya-elementary-i,初级起步篇 I,lesson-14,14,祝你生日快乐,7,准备*,准备,zhunbei,zhunbei,动,动,to prepare,chuẩn bị,translated_subagent_draft,*,lesson_vocab,120,14,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:准备:zhunbei
boya-elementary-i,初级起步篇 I,lesson-14,14,祝你生日快乐,8,然后*,然后,ranhou,ranhou,连,连,"then, after that",sau đó; rồi,translated_subagent_draft,*,lesson_vocab,120,14,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:然后:ranhou
boya-elementary-i,初级起步篇 I,lesson-14,14,祝你生日快乐,9,饭店,饭店,fandian,fandian,名,名,restaurant,nhà hàng,translated_subagent_draft,,lesson_vocab,120,14,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:饭店:fandian
boya-elementary-i,初级起步篇 I,lesson-14,14,祝你生日快乐,10,过*,过,9uO,guo,动,动,to spend （time）； to celebrate,trải qua; ăn mừng,translated_subagent_draft,*,lesson_vocab,120,14,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:过:guo
boya-elementary-i,初级起步篇 I,lesson-14,14,祝你生日快乐,11,听＊,听,ting,ting,动,动,to obey,nghe,translated_subagent_draft,,lesson_vocab,120,14,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:听:ting
boya-elementary-i,初级起步篇 I,lesson-14,14,祝你生日快乐,12,送*,送,song,song,动,动,to give,tặng; tiễn,translated_subagent_draft,*,lesson_vocab,120,14,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:送:song
boya-elementary-i,初级起步篇 I,lesson-14,14,祝你生日快乐,13,蛋糕*,蛋糕,dangao,dangao,名,名,cake,bánh ngọt,translated_subagent_draft,*,lesson_vocab,120,14,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:蛋糕:dangao
boya-elementary-i,初级起步篇 I,lesson-14,14,祝你生日快乐,14,当然*,当然,aangran,dangran,,,"of course, certainly",đương nhiên; tất nhiên,translated_subagent_draft,*,lesson_vocab,120,14,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:当然:dangran
boya-elementary-i,初级起步篇 I,lesson-14,14,祝你生日快乐,15,爸爸*,爸爸,baba,baba,名,名,father,bố; ba,translated_subagent_draft,*,lesson_vocab,120,14,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:爸爸:baba
boya-elementary-i,初级起步篇 I,lesson-14,14,祝你生日快乐,16,妈妈*,妈妈,mama,mama,名,名,mother,mẹ,translated_subagent_draft,*,lesson_vocab,120,14,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:妈妈:mama
boya-elementary-i,初级起步篇 I,lesson-14,14,祝你生日快乐,17,胖,胖,pang,pang,形,形,fat,béo; mập,translated_subagent_draft,,lesson_vocab,120,14,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:胖:pang
boya-elementary-i,初级起步篇 I,lesson-14,14,祝你生日快乐,18,主意*,主意,zhuyi,zhuyi,名,名,idea,ý kiến; ý tưởng,translated_subagent_draft,*,lesson_vocab,120,14,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:主意:zhuyi
boya-elementary-i,初级起步篇 I,lesson-14,14,祝你生日快乐,19,所以*,所以,suoyi,suoyi,连,连,"theretore, so",vì vậy; cho nên,translated_subagent_draft,*,lesson_vocab,121,14,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:所以:suoyi
boya-elementary-i,初级起步篇 I,lesson-14,14,祝你生日快乐,20,唱*,唱,chang,chang,动,动,to sing,hát,translated_subagent_draft,*,lesson_vocab,121,14,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:唱:chang
boya-elementary-i,初级起步篇 I,lesson-14,14,祝你生日快乐,21,咱们*,咱们,zanmen,zanmen,代,代,"We, uS",chúng ta,translated_subagent_draft,*,lesson_vocab,121,14,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:咱们:zanmen
boya-elementary-i,初级起步篇 I,lesson-14,14,祝你生日快乐,22,東*,束,shu,shù,量,量,"bouquet, mearure word（for flowers ）",bó (lượng từ hoa),translated_subagent_draft,*,lesson_vocab,121,14,appendix_matched_ocr_occurrence_needs_translation_review,拼音 OCR 修为 shù,boya-elementary-i:束:shu
boya-elementary-i,初级起步篇 I,lesson-14,14,祝你生日快乐,23,对面*,对面,duimian,duimian,名,名,"facing, across from",đối diện,translated_subagent_draft,*,lesson_vocab,121,14,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:对面:duimian
boya-elementary-i,初级起步篇 I,lesson-14,14,祝你生日快乐,24,卡拉OK*,卡拉OK,kala OK,kala OK,,,karaoke,karaoke,translated_subagent_draft,*,lesson_vocab,121,14,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:卡拉OK:kalaok
boya-elementary-i,初级起步篇 I,lesson-15,15,我可以试试吗,1,可以*,可以,keyi,keyi,助动,助动,be able to; can,có thể; được phép,translated_subagent_draft,*,lesson_vocab,130,15,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:可以:keyi
boya-elementary-i,初级起步篇 I,lesson-15,15,我可以试试吗,2,试*,试,shi,shi,动,动,to try,thử,translated_subagent_draft,*,lesson_vocab,130,15,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:试:shi
boya-elementary-i,初级起步篇 I,lesson-15,15,我可以试试吗,3,问*,问,wen,wen,动,动,to ask,hỏi,translated_subagent_draft,*,lesson_vocab,130,15,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:问:wen
boya-elementary-i,初级起步篇 I,lesson-15,15,我可以试试吗,4,4.只＊,只,zhi,Zhi,,,only,con; chiếc (lượng từ),translated_subagent_draft,,lesson_vocab,130,13,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:只:zhi
boya-elementary-i,初级起步篇 I,lesson-15,15,我可以试试吗,5,查,查,cha,cha,动,动,to check; to examine,kiểm tra; tra cứu,translated_subagent_draft,,lesson_vocab,130,15,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:查:cha
boya-elementary-i,初级起步篇 I,lesson-15,15,我可以试试吗,6,接*,接,jie,jie,动,动,to pick up,đón; nhận,translated_subagent_draft,*,lesson_vocab,130,15,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:接:jie
boya-elementary-i,初级起步篇 I,lesson-15,15,我可以试试吗,7,耳机,耳机,erji,erj,名,名,earphone,tai nghe,translated_subagent_draft,,lesson_vocab,130,15,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:耳机:erj
boya-elementary-i,初级起步篇 I,lesson-15,15,我可以试试吗,8,机场,机场,jichang,jichang,名,名,airport,sân bay,translated_subagent_draft,,lesson_vocab,130,15,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:机场:jichang
boya-elementary-i,初级起步篇 I,lesson-15,15,我可以试试吗,9,好听*,好听,hdoting,haoting,形,形,be pleasant to hear,hay; dễ nghe,translated_subagent_draft,*,lesson_vocab,130,15,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:好听:haoting
boya-elementary-i,初级起步篇 I,lesson-15,15,我可以试试吗,10,请假*,请假,qing jid,qing jia,,,to ask for a leave,xin nghỉ,translated_subagent_draft,*,lesson_vocab,130,15,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:请假:qingjia
boya-elementary-i,初级起步篇 I,lesson-15,15,我可以试试吗,11,11.大号,大号,dahao,dahdo,形,形,large size,cỡ lớn,translated_subagent_draft,,lesson_vocab,130,15,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:大号:dahdo
boya-elementary-i,初级起步篇 I,lesson-15,15,我可以试试吗,12,还*,还,hai,hai,,,also; in addition,còn; cũng,translated_subagent_draft,*,lesson_vocab,130,15,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:还:hai
boya-elementary-i,初级起步篇 I,lesson-15,15,我可以试试吗,13,13. 穿,穿,chuan,chuan,动,动,to wear,mặc; đi (quần áo),translated_subagent_draft,,lesson_vocab,130,15,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:穿:chuan
boya-elementary-i,初级起步篇 I,lesson-15,15,我可以试试吗,14,先生,先生,xiansheng,xiansheng,名,名,Sir,ông; ngài,translated_subagent_draft,,lesson_vocab,130,15,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:先生:xiansheng
boya-elementary-i,初级起步篇 I,lesson-15,15,我可以试试吗,15,合适,合适,heshi,heshi,形,形,suitable,phù hợp; vừa,translated_subagent_draft,,lesson_vocab,130,15,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:合适:heshi
boya-elementary-i,初级起步篇 I,lesson-15,15,我可以试试吗,16,明白,明白,mingbai,mingbai,动,动,to understand,hiểu; rõ,translated_subagent_draft,,lesson_vocab,130,15,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:明白:mingbai
boya-elementary-i,初级起步篇 I,lesson-15,15,我可以试试吗,17,17. 歌*,歌,ge,ge,名,名,song,bài hát,translated_subagent_draft,*,lesson_vocab,130,15,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:歌:ge
boya-elementary-i,初级起步篇 I,lesson-15,15,我可以试试吗,18,别*,别的,bie de,bie de,代,代,oneself,khác; cái khác,translated_subagent_draft,*,lesson_vocab,130,15,appendix_matched_ocr_occurrence_needs_translation_review,由拼音 bie de 将 OCR 单字误配修为“别的”,boya-elementary-i:别的:biede
boya-elementary-i,初级起步篇 I,lesson-15,15,我可以试试吗,19,算了,算了,suanle,suanle,动,动,forget it,thôi bỏ đi,translated_subagent_draft,,lesson_vocab,131,15,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:算了:suanle
boya-elementary-i,初级起步篇 I,lesson-15,15,我可以试试吗,20,21.一定*,一定,yiding,yiding,,,certainly,nhất định; chắc chắn,translated_subagent_draft,*,lesson_vocab,131,15,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:一定:yiding
boya-elementary-i,初级起步篇 I,lesson-15,15,我可以试试吗,21,试衣间,试衣间,shiyijian,shiyijian,名,名,fitting room,phòng thử đồ,translated_subagent_draft,,lesson_vocab,131,15,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:试衣间:shiyijian
boya-elementary-i,初级起步篇 I,lesson-15,15,我可以试试吗,22,问题*,问题,wenti,wenti,名,名,question,câu hỏi; vấn đề,translated_subagent_draft,*,lesson_vocab,131,15,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:问题:wenti
boya-elementary-i,初级起步篇 I,lesson-15,15,我可以试试吗,23,为什么*,为什么,wei shenme,wei shenme,,,why,tại sao,translated_subagent_draft,*,lesson_vocab,131,15,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:为什么:weishenme
boya-elementary-i,初级起步篇 I,lesson-15,15,我可以试试吗,24,好吃*,好吃,hdochi,hdochi,形,形,delicious,ngon,translated_subagent_draft,*,lesson_vocab,131,15,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:好吃:hdochi
boya-elementary-i,初级起步篇 I,lesson-15,15,我可以试试吗,25,中文*,中文,Zhongwen,Zhongwen,名,名,Chinese,tiếng Trung; chữ Hán,translated_subagent_draft,*,proper_noun,131,15,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:中文:zhongwen
boya-elementary-i,初级起步篇 I,lesson-16,16,来一斤饺子,1,饺子*,饺子,jidozi,jiaozi,,,dumplings,bánh chẻo,translated_subagent_draft,*,lesson_vocab,140,16,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:饺子:jiaozi
boya-elementary-i,初级起步篇 I,lesson-16,16,来一斤饺子,2,包子,包子,bdozi,bdozi,名,名,steamed stu ffed bun,bánh bao,translated_subagent_draft,,lesson_vocab,140,16,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:包子:bdozi
boya-elementary-i,初级起步篇 I,lesson-16,16,来一斤饺子,3,面条儿*,面条儿,miantidor,miantidor,名,名,noodle,mì sợi,translated_subagent_draft,*,lesson_vocab,140,16,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:面条儿:miantidor
boya-elementary-i,初级起步篇 I,lesson-16,16,来一斤饺子,4,份,份,fen,fen,量,量,portion,phần; suất (lượng từ),translated_subagent_draft,,lesson_vocab,140,16,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:份:fen
boya-elementary-i,初级起步篇 I,lesson-16,16,来一斤饺子,5,两*,两,liang,lidng,量,量,measure word （=50g）,hai (đứng trước lượng từ),translated_subagent_draft,*,lesson_vocab,140,8,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:两:lidng
boya-elementary-i,初级起步篇 I,lesson-16,16,来一斤饺子,6,座位,座位,zuOwei,zuOwei,名,名,seat,chỗ ngồi,translated_subagent_draft,,lesson_vocab,140,16,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:座位:zuowei
boya-elementary-i,初级起步篇 I,lesson-16,16,来一斤饺子,7,猪肉,猪肉,zhurou,zhurou,名,名,pork,thịt lợn,translated_subagent_draft,,lesson_vocab,140,16,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:猪肉:zhurou
boya-elementary-i,初级起步篇 I,lesson-16,16,来一斤饺子,8,白菜,白菜,baicai,baicai,名,名,cabbage,cải thảo,translated_subagent_draft,,lesson_vocab,140,16,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:白菜:baicai
boya-elementary-i,初级起步篇 I,lesson-16,16,来一斤饺子,9,光临,光临,guanglin,guanglin,动,动,gracious presence,ghé thăm (cách nói lịch sự),translated_subagent_draft,,lesson_vocab,140,16,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:光临:guanglin
boya-elementary-i,初级起步篇 I,lesson-16,16,来一斤饺子,10,菜单,菜单,caidan,caidan,名,名,menu li to be away from,thực đơn,translated_subagent_draft,,lesson_vocab,140,16,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:菜单:caidan
boya-elementary-i,初级起步篇 I,lesson-16,16,来一斤饺子,11,12.多*,多,duo,duō,,,,bao nhiêu (hỏi số lượng hoặc mức độ),translated_subagent_draft,*,lesson_vocab,140,16,appendix_matched_ocr_occurrence_needs_translation_review,拼音 OCR 修为 duō,boya-elementary-i:多:duo
boya-elementary-i,初级起步篇 I,lesson-16,16,来一斤饺子,12,13. 味道*,味道,weidao,weidao,,,,mùi vị; hương vị,translated_subagent_draft,*,lesson_vocab,140,16,appendix_matched_ocr_occurrence_needs_translation_review,词语页 OCR 配对；需用词语总表与原页人工核对。,boya-elementary-i:味道:weidao
